patent_id,score,confidence,justification,tokens_in,tokens_out,elapsed
10373054,0.6,medium,"The claim recites iterative sampling and annealing schedule generation for adjusting dropout rates and node counts, which are established machine learning techniques applied to neural network training without disclosing a specific architectural improvement.",507,515,8.75
10187440,0.95,high,"The claim applies established machine learning techniques to a new data environment, without disclosing improvements to the machine learning models, as it recites 'automatically determining... a current context' and 'selecting... a particular item of information' using generic priority rules, lacking any specific model architecture, training procedure, or loss function.",582,239,4.55
10430640,0.95,high,"The claim recites 'an artificial intelligent processor programmed to associate said set of features for said individual particle to a particle classification of particles' without disclosing any improvement to the machine learning model itself, merely applying established ML to a new domain.",583,285,5.68
10389593,0.95,high,The claim recites 'determining a success fingerprint according to corresponding values of one or more further characteristics of at least part of the success computing machines' and 'determining one or more rule transformations and frequencies' which are established machine learning or pattern recognition techniques applied to a new data environment of computing machine management without disclosing an improvement to the model itself.,637,321,5.64
10276159,0.9,high,"The claim recites 'validating the speech inputs... by using predictive phraseology stored in a data storage device of the vehicle, and by using situational information' which applies established machine learning techniques to a vehicle environment without disclosing any technological improvement to the model itself.",743,313,6.1
10326879,0.9,high,"The claim recites 'determining, by the communication system and using the estimated quality scores in the maintained data, that, for one or more particular properties, the quality of recent communication sessions... has decreased,' which applies generic data analysis and alerting to a communication context without disclosing any technological improvement to the underlying model.",510,315,6.23
10268677,0.95,high,"The claim applies established natural language processing techniques (n-gram analysis, NLP) to a new data environment (product reviews for component-level feedback) and a new business problem (manufacturing quality control) without disclosing any specific improvement to the underlying machine learning model.",757,271,5.5
10504009,0.25,medium,"The claim recites 'concurrent application at the neural network of multiple loss functions... reduces parameter instability associated with the hashing loss function,' which discloses a specific training improvement rather than merely applying established ML to a new data environment.",508,337,6.46
10243882,0.0,high,"The claim recites specific hardware circuitry for routing packets on a semiconductor die, such as 'first circuitry that specifies a first mapping of interface identifiers' and 'third circuitry configured to... look-up a port identifier', which is a technological improvement to the network on chip itself, not an application of machine learning to a new data environment.",608,216,4.37
10394918,0.95,high,"The claim recites using 'correlated terms', 'high frequency terms', 'synonyms' and 'facet values' as terms of interest, which are standard text analysis techniques applied to search result presentation without disclosing any improvement to the underlying machine learning models.",584,303,5.56
10282679,0.7,medium,"The claim recites 'executing Bayesian inference using prior distributions' and 'utilizing an objective function to be minimized ... comprising a weighted sum of terms indicating errors', which are established machine learning techniques applied to the new domain of road condition prediction without disclosing a specific improvement to the model itself.",883,509,8.82
10275706,0.0,high,"The claim recites a specific hardware structure for a neuristor node with two nominally identical Mott memristors, capacitors, DC bias sources, and other components, which is a technological improvement to the reservoir computing device itself, not the application of established machine learning to a new environment.",511,302,5.34
10282350,0.1,medium,"The claim recites a specific method for optimizing data store structures based on query analysis, which is a technological improvement to database management, not an application of established machine learning.",619,244,4.79
10474745,0.0,high,"The claim recites a knowledge database with key terms and answer field formats, without any reference to machine learning or its application.",589,347,6.99
10445376,0.9,high,"The claim applies generic machine learning techniques such as n-gram extraction, frequency threshold, noise filtering, and a scoring model for semantic similarity to a keyword modification problem, without disclosing any improvement to the underlying machine learning model.",713,245,4.97
10198412,0.9,high,"The claim applies a standard simulated annealing algorithm to optimize annotation placement in drawings, without any improvement to the underlying machine learning or optimization model.",566,263,5.4
10460374,0.95,high,"The claim recites 'determining, by the computing device and using machine learning, a data category for each data entry' which applies established machine learning to a new data environment without disclosing any technological improvement to the model itself.",578,308,6.04
10320944,0.95,high,The claim applies established simulation and likelihood-based selection techniques to a client-server digital experience environment without disclosing any technological improvement to the underlying models.,518,230,4.67
10318796,0.25,medium,"The claim recites a specific optimization formulation with l1 and l2 norms and sparse error vectors, which goes beyond merely applying established machine learning to a new data environment.",1199,339,5.89
10395646,0.95,high,"The claim recites a 'policy network' and 'value network' using standard reinforcement learning techniques without any disclosed improvement to the machine learning models themselves, merely applying them to a spoken dialogue system.",501,328,6.07
10193699,0.95,high,"The claim recites receiving previously trained classifiers from a trusted entity and sending stored certificates to update classifier training data, which applies established machine learning techniques to a certificate validation environment without disclosing any improvement to the machine learning model itself.",741,344,6.54
10216861,0.9,high,"The claim describes determining ad hoc query likelihood based on a likelihood score and optimizing a processing profile, which applies established ML techniques to database query processing without disclosing any improvement to the ML model itself.",670,303,5.69
10510015,0.0,high,"The claim recites a specific physical arrangement of superconducting units and couplers, which is a technological improvement to the hardware itself, not an application of established machine learning to a new data environment.",459,225,4.84
10346289,0.95,high,"The claim applies established data processing techniques (threshold determination, statistical measures, alerting) to a workload monitoring environment without disclosing any technological improvement to machine learning models.",577,213,4.23
10514462,0.95,high,"The claim recites 'training a machine learning based model of the perception component using the first and second sets of training data' without disclosing any improvement to the machine learning model itself, merely applying standard training to a new data environment of varying sensor settings.",727,336,6.76
10261833,0.85,high,"The claim recites applying fuzzy logic functions to optimize task scheduling, which is an established technique applied to a new data environment (scheduling), without disclosing any technological improvement to the fuzzy logic models themselves.",729,177,3.59
10311144,0.95,high,The claim applies established attention mechanisms and context-based representations to emoji prediction without disclosing any technological improvement to the machine learning model itself.,602,355,6.49
10430642,0.95,high,The claim applies established machine learning techniques such as encoding to feature vectors and iterative refinement to the domain of facial pose and muscle activation estimation without disclosing any improvement to the underlying machine learning model.,711,333,6.06
10341373,0.95,high,The claim applies established graph-based anomaly detection to the new data environment of insider threat detection without disclosing any technological improvement to the underlying machine learning model.,681,237,4.69
10455018,0.05,high,"The claim recites a specific ring-based network architecture with unidirectional pointers and bidirectional connections for content distribution, not applying established machine learning techniques to a new data environment.",791,244,4.42
10242318,0.9,high,"The claim recites a 'hierarchical classifier' constructed by grouping based on domains, IP addresses, and autonomous systems, but does not disclose any specific improvement to the machine learning model itself, merely applying established classification to a new data environment.",697,406,7.48
10512507,0.95,high,"The claim applies established automated inverse therapy planning techniques to imaging data without disclosing any improvement to the machine learning model itself, as seen in 'applying an automated inverse therapy planning technique to the first imaging data set'.",658,284,5.21
10402396,1.0,high,"The claim applies established rule-based determination to a new data environment (tracking data for displayed content items) without disclosing any technological improvement to the model itself, as seen in 'determining, using the tracking data and a plurality of rules, whether a first entity ... is fraudulent' and 'updating the plurality of rules to include the new rule'.",679,309,5.99
10459914,0.9,high,"The claim identifies trending topics based on increases in frequency above predetermined thresholds, applying established statistical methods to a social network environment without disclosing any improvement to a machine learning model.",764,217,5.22
10254759,0.95,high,"The claim recites 'providing the initial environment observation and the candidate action as input to a vehicle behavior model neural network trained to generate predicted environment observations' and 'providing the predicted environment ... as input to a context-specific quality model', which applies established machine learning techniques (neural networks and reinforcement learning) to a new data environment (autonomous driving) without disclosing any specific technological improvement to the",561,416,7.07
10264094,0.95,high,"The claim determines likelihood of user requests based on link type, network type, and link destination (files vs corporate website), which are rule-based criteria without any disclosed improvement to a machine learning model, thus applying established techniques to a new data environment.",855,299,5.68
10243980,1.0,high,"The claim recites 'training, by the device, a machine learning-based classifier using the labeled traffic data to distinguish between legitimate and illegitimate scanning activity in the network' which applies established machine learning techniques to a new data environment without disclosing any technological improvement to the model itself.",517,284,5.26
10230804,0.9,high,"The claim applies generic steps like monitoring, topic determination, and classification to track user tasks without disclosing any specific improvement to the machine learning models used. 'determining, by the computer, a topic for each received text' and 'classifying, by the computer, the monitored user activities into a hierarchy of tasks and sub-tasks' are routine ML tasks applied to a new domain.",781,252,5.86
10339610,0.95,high,"The claim recites using established ML techniques such as 'Decision Trees, Chi-Squared Automatic Interaction Detection (CHAID), Correlation Analysis, and Market Basket Analysis' to process payment card transaction data for targeted offers, without disclosing any improvement to the machine learning models themselves.",815,246,4.73
10275707,0.2,high,"The claim recites a specific algorithm (CILST) with detailed computational steps for neural network training, which suggests a technological improvement to the machine learning model itself.",587,246,5.02
10490182,0.2,high,"The claim recites a specific training procedure improvement: initializing weights to limit negative inputs to rectifiers to fewer than 7% using scale factors and random selection, and iterative updating with step sizes based on scale factors and sensitivity, which constitutes a technological improvement to the model itself rather than mere application to a new data environment.",796,654,12.1
10235356,0.5,medium,"The claim uses established techniques like Levenshtein distance and keyboard distance with thresholds, applied to user input matching, without disclosing improvements to the underlying algorithms.",945,727,13.3
10522153,0.95,high,"The claim applies established machine learning techniques (blind diarization, heuristic correlation scoring, word frequency-based linguistic models) to the data environment of speaker identification from transcripts and audio, without disclosing any specific technological improvement to the underlying models.",693,180,3.8
10419346,0.1,high,"The claim recites a specific hardware implementation using a 'memristor-implemented dot product engine' to compute the hash, which is a technological improvement over conventional hash computation.",533,320,6.03
10353963,0.9,high,"""training a plurality of keyword classifiers, each keyword classifier corresponding to a single eligible keyword... and identifying one or more keywords for a subject message based on the classifier outputs"" applies established ML to a new business problem without disclosing a model-level improvement.",502,325,6.6
10264048,0.95,high,The claim recites 'running a label propagation algorithm' and 'assigning a strength to each of the plurality of different meta-path types' which apply established machine learning and graph-based techniques to a social network data environment without disclosing a specific improvement to the model itself.,714,313,5.27
10250617,0.95,high,"The claim recites applying a combination of a deep learning neural network and a supervised data mining method to classify data for malware, which is an established machine learning technique applied to a new data environment (malware detection) without disclosing any improvement to the model itself.",551,216,3.94
10242257,0.2,medium,"The claim recites specific, detailed steps such as computing variance and covariance based on preselected textual parameters (e.g., pixel length, number of words), which is a tailored statistical method for table detection, not a generic application of established machine learning to a new data environment.",699,467,8.11
10242740,0.0,high,"The claim recites a specific hardware implementation using T-CAM for BIER forwarding, which is not machine learning and thus does not resemble Recentive-vulnerable claim language.",720,292,5.6
10521489,0.9,high,"The claim recites 'computing a correlation between values' and 'combined correlation for use in predicting,' which are established statistical methods applied in a distributed computing environment without disclosing a technological improvement to the machine learning model itself.",599,335,5.73
10397359,0.95,high,"The claim applies established machine learning techniques (spatial and temporal score generation, aggregation, ranking) to a new data environment (caching streaming media) without disclosing an improvement to the machine learning models themselves.",644,201,4.41
10426440,0.15,high,"The claim recites a specific 'frequency-domain interferometry adaptive processing unit' that adaptively applies weights using a frequency-domain interferometry method, which is a technological improvement to signal processing rather than a mere application of established machine learning to a new data environment.",565,385,6.67
10389738,1.0,high,"The claim applies established machine learning techniques (lexical analysis, timing analysis, anomaly scoring) to a new data environment (network communications) without disclosing any improvement to the models themselves.",590,259,5.07
10277310,0.95,high,"The claim applies established machine learning prediction and feedback techniques to a satellite capacity allocation problem without disclosing any improvement to the machine learning model itself, as seen in 'predicting spatial network resource demand... based at least in part on forecasted travel paths... and respective predicted service demands' and 'determining a difference... [and] revising the predicted... demand'.",599,216,4.27
10204271,0.95,high,"The claim applies generic machine learning techniques (e.g., 'classify each of the plurality of regions into a preset class based on the extracted at least one feature and a trained model') to image composition evaluation without disclosing any improvement to the machine learning model itself.",594,235,4.64
10430913,0.95,high,"The claim recites 'performing, by a convolutional neural network (CNN), a sequence of non-linear operations on an input image to generate an output image, the output image approximating the application of a targeted image processing operator to the input image' and describes standard CNN training without disclosing any improvement to the model architecture or training procedure.",526,479,8.92
10331417,0.1,high,"The claim describes a method for managing UML model changes using basic comparison and mapping, without any mention of machine learning techniques or model improvements.",786,526,9.08
10372201,0.9,high,The claim recites 'dynamically rendering... monitoring performance... automatically selecting... optimal user interface layout' which applies established analytical methods to a new data environment without disclosing any improvement to the underlying model or algorithm.,553,219,4.06
10425582,0.2,high,"The claim recites 'applying a hybrid stabilization model' that uses 'three dimensional reasoning' and 'two dimensional reasoning' in a specific combination, which indicates a technological improvement to the model itself rather than merely applying established ML to a new data environment.",579,341,6.28
10482109,0.85,medium,"The claim uses 'predefined category representation vectors' and 'classifying indexer' without disclosing any improvement to the machine learning model itself, applying established techniques to a data indexing context.",665,297,6.07
10438354,0.95,high,The claim recites 'a first deployed machine learning network ... to generate a configuration for the imaging device' and similar generic ML components applied to an imaging context without disclosing any improvement to the machine learning models themselves.,582,251,4.47
10324694,0.05,high,"The claim recites a specific, iterative node merging algorithm for partitioning a weighted call graph based on cache line size, which is a technological improvement to the compiler's code layout optimization, not a generic application of machine learning.",564,235,4.63
10229442,1.0,high,"The claim applies established machine learning techniques for sentiment analysis and data matching to a new data environment (social media and transaction history) to generate offers, without disclosing any technological improvement to the machine learning model.",520,263,4.84
10217298,0.95,high,The claim recites 'producing a perception model correlating the negative driver response with the vehicle state parameter' which applies established machine learning techniques to a new automotive data environment without disclosing any technological improvement to the model itself.,436,285,5.38
10418026,0.95,high,"The claim applies established machine learning techniques (acoustic models, phrase classifiers) to a multi-lingual command environment without disclosing any improvement to the models themselves.",614,216,4.84
10320717,0.95,high,"The claim recites 'establishing a communication session between a user and a computer implemented conversational agent' and 'parsing the conversational information' without disclosing any improvement to the machine learning models themselves, merely applying established techniques to a new posting environment.",547,255,4.93
10305844,0.95,high,The claim applies generic scoring and retrieval techniques to a social networking environment without disclosing any technical improvement to the machine learning model itself.,702,164,3.77
10509969,0.9,high,"The claim recites 'regressing, by the device, the angle and distance range by using temporal information as input to the multimodal recurrent neural network to identify a queue pattern,' which applies established machine learning to a new data environment without disclosing a technological improvement to the model.",635,269,4.73
10496716,0.95,high,"The claim recites 'submitting to an external search engine' and 'receiving a plurality of universal resource locators (URLs),' which are standard internet operations without any technological improvement to the underlying machine learning model.",595,380,6.41
10489795,0.95,high,"""generating first signatures or collecting first human-inaudible codes from the sampled audio to identify first media... comparing... to reference signatures..."" applies established matching/ML to a new data environment without disclosing a technological improvement to the model itself.",925,238,4.35
10511872,0.95,high,"The claim applies established machine learning methods (identifying search query spikes, correlating by matching terms) to a new data environment (broadcast video program) without disclosing any improvement to the machine learning model itself.",648,262,5.11
10405790,0.95,high,"The claim ranks memories by a simple rule (beta waves > theta waves) without disclosing any improvement to a machine learning model, applying established techniques to a new data environment (neural activity).",554,289,6.16
10475101,0.95,high,The claim applies a 'recommendation engine' and 'associations stored in a data store' – established machine learning techniques – to an electronic marketplace without disclosing any improvement to the recommendation model itself.,840,365,6.33
10445622,0.65,medium,The claim applies a two-branch encoder-decoder architecture to one-shot pose recognition without disclosing a specific technological improvement to the machine learning model itself.,499,795,14.4
10210455,0.95,high,"The claim recites generic steps such as category-based initialization, confidence value computation, and iterative updating without disclosing any specific technological improvement to the machine learning model itself.",767,271,5.83
10325595,0.95,high,"The claim recites receiving speech, determining words, requesting sentiment, and identifying a second agent using the words, which applies established machine learning and natural language processing techniques to a multi-agent environment without disclosing any technological improvement to the underlying models.",630,265,5.22
10223464,0.85,high,"The claim recites 'parsing the search query to identify one or more n-grams, and calculating one or more confidence-scores' and 'calculating one or more entity-frequencies... based on a histogram analysis', which are standard machine learning techniques applied to a search query filtering domain without disclosing a technological improvement to the model itself.",743,289,5.33
10469567,0.95,high,"The claim recites 'producing a mathematical model based on the service, the policy, and a constraint' and 'analyzing the mathematical model using the optimization engine to generate an optimized solution', which applies established optimization techniques to a software-defined network environment without disclosing any improvement to the model itself.",555,298,5.63
10524195,0.9,high,"The claim applies established machine learning techniques (cumulated level counts, ranking, indexing) to a new data environment (cellular signal fingerprints for Wi-Fi selection) without disclosing any technological improvement to the model itself.",648,210,3.85
10372799,0.9,high,"The claim applies established machine learning techniques such as linguistic trend analysis to a new data environment (media redaction) without disclosing a specific technological improvement to the model itself, as seen in 'determining one or more similar phrases that have similar meaning to the selected group of words using linguistic trends according to at least one of region, culture, dialect and time, and based on the adjusted inclusivity-sensitivity factor'.",623,320,5.46
10185822,0.95,high,"The claim recites conventional computer security steps such as detecting events, generating identifiers, forwarding records, and retrieving upon breach, without disclosing any technological improvement to a machine learning model.",684,216,4.34
10516644,0.95,high,"The claim recites 'executing a machine learning model using the extracted real time features as input to calculate a relevance score' without disclosing any improvement to the machine learning model itself, merely applying established techniques to a notification filtering context.",577,270,4.97
10498614,0.95,high,The claim recites 'ranking each of the data items to transmit based at least in part on an affinity between a user and an originator of the data item in a social-networking system and the size of the data items' without disclosing any technological improvement to the machine learning model used to compute the affinity.,554,395,7.45
10510038,0.95,high,"The claim applies established machine learning techniques such as k-d tree descriptor matching and threshold comparison to the new data environment of retail shelf monitoring, without disclosing any technological improvement to the machine learning models themselves.",1116,287,5.16
10380530,0.95,high,"""applying an optimization model to assign the plurality of tasks ... wherein input to the optimization model includes the correlated data"" and ""updating the correlated data for the user based on the observed productivity"" describe applying and dynamically updating an established machine learning technique without disclosing any improvement to the model itself.",708,235,4.66
10234302,0.85,high,"The claim recites selecting a route and maneuvers based on sensor data and occupant count, applying established automation and route optimization techniques to the vehicle domain without disclosing any improvement to underlying machine learning models.",589,217,4.43
10273353,0.95,high,The claim recites 'processing the inputs in view of data stored in the prediction system' without disclosing any technological improvement to the machine learning model itself.,537,222,4.21
10198646,0.05,high,"The claim recites a specific structural improvement ('cascaded finite-state-transducer array' with 'dedicated data transfer channels'), not merely applying established machine learning to a new data environment.",449,193,3.42
10296750,0.1,high,"The claim recites authorization, verification, and version control for metadata, with no mention of machine learning or model improvement, as seen in 'verifying that the identity is authorized to view tagged metadata'.",544,226,4.1
10496243,0.9,high,"The claim applies established image processing techniques (color variation analysis, most common color selection) to a specific domain (caption color selection) without disclosing any improvement to the underlying model or algorithm.",540,212,3.82
10397752,0.9,high,The claim language such as 'determine one or more interests of each participant by aggregating common session characteristics with participant behavioral characteristics and ranking a degree of interests' applies established aggregation and ranking techniques to a new data environment (venue session attendance) without disclosing any improvement to the underlying machine learning model.,849,238,4.57
10381031,0.15,high,"The claim recites a specific technological improvement to a disturbance observer circuit with an adaptive filter including a dead zone and a scalar gain selected based on stability margin and disturbance signature, which goes beyond mere application of established machine learning to a new environment.",513,218,4.6
10290322,0.95,high,"The claim applies established techniques (detection, normalization, thresholding) to synchronize video with audio based on emotional impact, without disclosing any technological improvement to the underlying models or methods.",520,203,3.92
10318257,0.2,high,"The claim recites a specific method for selective object-sensitive points-to analysis using different context depths, which is a technological improvement to program analysis, not an application of established machine learning techniques to a new data environment.",583,199,3.81
10449382,0.0,high,"The claim recites specific structural elements (flexible substrate, thin film switches, magnetic neural stimulators) that constitute a technological improvement to implantable neural probes, not applying established ML to a new domain.",459,263,5.07
10185594,0.92,high,"The claim recites generic steps like 'model resource constraints,' 'decomposing using a functional decomposition module,' and 'apply identified constraints to the resource map' without disclosing any specific improvement to the underlying model or machine learning technique, thus applying established methods to a new data environment.",774,339,6.08
10372800,0.95,high,"The claim recites generic steps of using a presentation knowledgebase and style profile without disclosing any technological improvement to the machine learning models themselves, merely applying established techniques to the domain of presentation management.",555,282,5.49
10387462,0.95,high,The claim applies a standard feature aggregation formula to a legal research data environment without disclosing any improvement to the machine learning model itself.,703,306,5.88
10319249,0.9,high,The claim recites 'converting the user image data ... into expressive avatar information ... comprising an avatar emotion identifier' which applies established machine learning for emotion recognition to a new learning environment without disclosing any improvement to the machine learning model itself.,664,280,5.38
10313845,0.95,high,"The claim applies established speech detection and grammar updating techniques to a user-defined grammar file without disclosing any technological improvement to the underlying machine learning model, such as a new architecture or training procedure.",479,203,5.02
10331146,0.2,medium,The claim does not mention any machine learning technique; it describes a data-driven decision process using threshold comparison.,669,573,9.15
10304462,0.85,medium,"The claim recites 'jointly process the plurality of utterance representations to determine recognized speech' without disclosing a technological improvement to the machine learning model, merely applying established techniques to a multi-device environment.",467,426,7.1
10467529,0.2,high,"The claim recites a specific dual-channel convolutional neural network architecture, piecewise ranking loss algorithm, and joint training procedure, which are technological improvements to the model itself rather than mere application of established ML to a new data environment.",678,219,5.37
10311488,1.0,high,"The claim uses 'allocating relative profits', 'selecting a set of user queries satisfying a threshold profitability', and 'determining... a quality score' which are standard data processing techniques without disclosing any technological improvement to the machine learning model itself.",628,445,8.16
10264315,0.95,high,The claim recites 'producing a ranking model for a subsequent output... using an exposure score and an engagement score' without disclosing any specific technological improvement to the machine learning model itself.,652,255,4.66
10325006,0.1,high,"The claim recites a specific hardware architecture (resistive device arrays B, W, Q, C) configured to perform matrix inversion through parallel updates, which is a technological improvement to the computation model itself, not merely applying established machine learning to a new data environment.",480,297,5.43
10481761,0.9,high,"The claim recites 'using a machine learning technique' to determine design preferences based on sensor data of physical objects, which applies established ML to a new data environment without disclosing any improvement to the ML model itself.",635,249,4.98
10332023,0.1,high,"The claim recites a specific quantum computing method for generating trial states using an interleaved sequence of arbitrary single-qubit rotations and entangler operations, which is a technological improvement to the model itself rather than applying established ML to a new data environment.",622,238,4.4
10249304,0.85,high,"The claim recites 'adapting a speaker model of the voice prints... including capturing long-term voice changes of the identified participants in the voice prints used for the matching,' which describes a known technique of speaker model adaptation without disclosing a specific technological improvement to the model itself.",463,237,4.46
10248279,0.95,high,The claim recites 'dynamically selecting the one or more applications for automated population' and 'generating a contextually-relevant time to present a reminder' which apply established methods to a shared workspace environment without disclosing any technological improvement to the machine learning models themselves.,800,311,5.35
10386513,0.95,high,"The claim applies established methods (calculating structural dip, multi-dimensional similarity metric) to seismic data without disclosing any improvement to the machine learning model itself.",672,211,4.22
10262661,0.95,high,"The claim recites 'determining one or more identifying acoustic characteristics' and 'selection based on a ranking', which are established machine learning techniques applied to a new data environment (contact directory selection) without disclosing any technological improvement to the model itself.",526,241,4.56
10304442,0.95,high,"The claim recites applying natural language understanding and selecting training sets based on context, which are established machine learning techniques applied to a new data environment (digital information stream for privacy detection) without disclosing any technological improvement to the ML models themselves.",545,241,4.35
10303442,0.1,high,"The claim recites receiving build data, creating aggregated groups, determining completion time, receiving a query, and generating a response, without any mention of machine learning or model-level improvements.",614,188,4.02
10282678,0.95,high,"The claim recites generating ROC curves and correctness curves based on matching operations and threshold comparisons, which are standard evaluation techniques applied to a question answering system, without disclosing any improvement to the underlying machine learning model.",956,305,6.2
10241754,0.95,high,The claim applies established speech-to-text processing and rule-based selection to a new data environment (supplemental information delivery) without disclosing any improvement to the machine learning model itself.,606,261,4.63
10476898,0.95,high,The claim applies established machine learning techniques (usage similarity scores and anomaly detection) to a new data environment (computer network activity) without disclosing a specific technological improvement to the model itself.,507,186,4.06
10482162,0.95,high,"The claim recites 'transforming the identified mathematical formula into a symbolic representation based on a trained model' and applies standard neural network components (hidden layers, embedding variables, softmax) without disclosing a specific improvement to the machine learning model itself.",541,265,4.92
10296192,0.95,high,The claim recites 'analyzing ... one or more columns ... identifying one or more patterns ... matching ... to entity information' which applies established data processing techniques to a new data enrichment environment without disclosing any improvement to a machine learning model.,534,229,4.42
10210003,0.95,high,The claim applies established machine learning classifiers trained on an application-independent vocabulary to a multi-application arbitration environment without disclosing any technological improvement to the machine learning models themselves.,581,241,4.94
10293239,0.95,high,"The claim applies established techniques (mean centering, FFT, template matching) to sensor data from athletic activities without describing improvements to the models themselves.",693,190,4.85
10311303,0.9,high,"The claim applies established machine learning techniques like image recognition and emotion classification to generate context information, without disclosing any improvement to the model architecture, loss function, training procedure, or representation.",462,192,4.11
10332020,0.95,high,"The claim applies standard k-means clustering (established ML technique) to a vehicle driver identification domain without disclosing any improvement to the clustering algorithm itself, as seen in 'clustering data from a plurality of previous driving trips into a number of data clusters' and 'calculating new centers for the data clusters and re-assigning the data vectors'.",647,281,5.31
10423727,0.95,high,"The claim recites generic circuitries (NLI, EEI, NLA, NLT) that apply established machine learning techniques to natural language translation without disclosing any specific technological improvement to the models themselves.",681,361,7.06
10474495,1.0,high,"The claim recites 'generate, based on the external data, a set of artificial intelligence models as candidates' and 'identify an artificial intelligence model' without specifying any technological improvement to the models, applying established ML to a new data environment.",762,321,5.47
10409638,0.0,high,"The claim recites a task management system with queues and registries, without any mention of machine learning, training, or models, so it does not resemble Recentive-vulnerable claim language.",794,182,4.01
10282663,0.15,high,"The claim recites a specific deep neural network architecture with three or more module subnetworks each having at least three parallel 3D convolution layer paths of varying convolution volume and a parallel 3D max pooling path, which constitutes a technological improvement to the model itself.",761,414,7.76
10482879,0.95,high,"The claim applies established machine learning techniques (VAD, acoustic feature extraction, edit-distance clustering) to a wake-on-voice data environment without disclosing any technological improvement to the models themselves.",825,297,5.45
10365956,0.95,high,The claim recites generic steps such as 'scoring a received migration request against a plurality of rules in a rule database' without disclosing any technological improvement to the model or algorithm itself.,465,524,10.61
10305766,0.95,high,"The claim applies standard LSTM layers and additional neural network layers to channel properties for human presence detection, reciting no improvement to the machine learning model itself.",781,281,5.34
10270679,0.0,high,"The claim recites a specific technical improvement: a linear-time graph algorithm using bi-connected components and cut nodes, not merely applying established machine learning to a new data environment.",711,189,4.06
10238368,0.95,high,"The claim applies established machine learning techniques (discriminative descriptors, classification, transition patterns) to ultrasound lesion detection without disclosing any improvement to the underlying machine learning models.",619,284,5.15
10436589,0.95,high,"The claim recites 'applying a clustering algorithm' and 'classifying ... based on verifying a confidence level' which are generic machine learning steps without disclosing any improvement to the model itself, similar to Recentive's rejection of applying established ML to a new data environment.",811,317,6.08
10200383,0.0,high,"The claim recites a specific technical process for neutralizing malicious locators using repeated non-browser requests and browser requests, without any mention of machine learning techniques or models, and thus does not resemble Recentive-vulnerable claim language.",577,286,5.32
10359292,0.95,high,"The claim recites using an artificial neural network with object recognition to detect allergen content from online data and generate an allergen map, which applies established machine learning techniques to a new data environment without disclosing any improvement to the machine learning model itself.",775,229,4.37
10362137,0.95,high,The claim's step of adjusting weights based on a difference between expected and actual outcome applies a standard machine learning technique without disclosing a specific improvement to the model itself.,857,218,4.33
10250554,0.95,high,"The claim recites capturing DNS query/response, comparing response time to a threshold to infer cache miss, and categorizing success/failure, which applies basic data collection and threshold-based inference to a new data environment (DNS) without any technological improvement to machine learning models.",502,244,4.37
10366686,0.95,high,"The claim applies established machine learning techniques (confidence scores, user and context models) to a TTS pre-processing data environment without disclosing any technological improvement to the models themselves.",625,229,4.13
10198557,0.95,high,The claim applies established keyword matching and sorting techniques to the new domain of medical report macros without disclosing a specific technological improvement to the model itself.,615,247,4.7
10484489,0.95,high,The claim applies conventional relevance scoring and interest-based retrieval without disclosing any improvement to the underlying machine learning model.,709,221,4.15
10361942,0.95,high,"The claim applies established pattern recognition and comparison techniques to a resource allocation domain without disclosing any technological improvement to machine learning models, as evidenced by steps like 'identify a primary pattern' and 'compare the secondary pattern with one or more user profiles'.",720,245,4.61
10504029,1.0,high,"The claim recites generating a generic predictive model and updating it based on user inputs for personalization, which applies established machine learning techniques to the email domain without disclosing improvements to the model itself.",692,280,5.21
10482466,0.92,high,The claim recites 'each of the models pretrained to detect fraudulent transactions' and applies established machine learning to a new data environment (fraud detection with clustering and customer devices) without disclosing any technological improvement to the model itself.,610,229,4.02
10489788,0.95,high,"The claim recites 'processing ... with a machine learning model, to estimate a body mass index' without disclosing any improvement to the machine learning model itself, applying established ML to a new data environment.",743,231,4.24
10489701,0.85,high,"The claim recites generic machine learning components (recurrent neural network, memory data structure, feature vectors) without disclosing any technological improvement to the model itself, thus applying established ML to a new data environment.",527,249,4.82
10275689,0.95,high,"The claim recites 'a boundary prediction model that has been trained based on objects that have been distinguished within a plurality of 3-D historical images' without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method, merely applying established ML to a new data environment.",854,338,6.27
10431206,0.25,high,"The claim recites a specific training procedure that uses both grapheme and phoneme predictions to adjust parameters, indicating an improvement to the model's training process rather than merely applying established machine learning to a new domain.",545,361,6.57
10484406,0.95,high,"The claim recites 'detecting, by the DLA, an anomalous traffic flow based on an analysis of the raw traffic flow information using a machine learning-based anomaly detector' without specifying any improvement to the machine learning model itself.",659,307,5.26
10394830,0.9,high,"The claim applies established techniques of monitoring user interactions and generating likelihoods based on mentions to score entity relevance, without any disclosed improvement to the machine learning model itself.",665,241,4.78
