patent_id,score,confidence,justification,tokens_in,tokens_out,elapsed
10685446,0.85,high,"The claim applies established machine learning techniques (recurrent generation, neural network, 3D semantic segmentation model) to a new data environment (video sequence frames) without disclosing any specific technological improvement to the model architecture, loss function, training procedure, representation, or sampling method.",594,80,2.28
10778615,0.85,high,"The claim applies a 'first model' to generate a 'learned user profile' and select messages/options, which is an established machine learning technique applied to a new data environment (user-specific message content) without disclosing any improvement to the model itself.",716,76,2.08
10782684,0.1,high,"The claim recites a specific technological improvement to vehicle actuator instruction verification and fault handling, not merely applying established machine learning to a new data environment.",533,53,1.83
10769958,0.85,high,The claim applies established machine learning techniques (discourse relation prediction model and classifier) to a new data environment (generating questions from passages) without disclosing any improvement to the models themselves.,548,62,2.0
10827982,0.85,high,"The claim applies a standard convolutional neural network to classify echocardiograms based on a periodic stacking of cardiac cycles, which is an established ML technique applied to a new data environment (medical imaging) without disclosing any improvement to the CNN architecture, loss function, training procedure, or representation.",495,81,2.38
10761866,0.85,high,"The claim applies established machine learning techniques (natural-language understanding, ranker model, dialog engine) to a new data environment (user requests in domains) without disclosing any technological improvement to the models themselves.",597,65,1.92
10783436,0.85,high,"The claim applies established deep neural network training and multimodal learning to predict network characteristics for task assignment in a LAN, without disclosing any improvement to the machine learning model itself.",607,58,1.99
10692489,0.85,high,"The claim applies established ASR, NLU, and TTS techniques to a new data environment (motion data from a wearable device) without disclosing any technological improvement to the machine learning models themselves.",587,65,1.94
10776903,0.85,high,"The claim applies a fully convolutional neural network (an established ML technique) to image modification for text recognition without disclosing any improvement to the model architecture, loss function, training procedure, or representation.",713,63,1.78
10606996,0.85,high,The claim applies established pattern matching and feature extraction processes to a biometric authentication data environment without disclosing any technological improvement to the machine learning models themselves.,550,53,2.21
10831788,0.85,high,"The claim applies established statistical comparison techniques (percentage calculation, weighting, thresholding) to a social network data environment without disclosing any improvement to the underlying machine learning model.",676,58,1.81
10713491,0.25,medium,"The claim recites a specific architecture combining convolutional and recurrent neural network layers to generate spatio-temporal feature maps, which is a technological improvement to the model itself rather than merely applying established ML to a new data environment.",592,67,2.14
10826786,0.3,medium,"The claim recites a specific hierarchical tree data structure representing point cloud data as a hierarchy of mixture distributions and a recursive search in the E-step, which may be a technological improvement to the model itself, but the use of expectation maximization and parallel processing are established techniques.",520,78,2.29
10755447,0.85,high,"The claim applies a 'makeup discrimination network trained using deep learning' to generate makeup characteristics, which is an established machine learning technique applied to a new data environment (image search for makeup), without disclosing any improvement to the model itself.",578,72,2.21
10762914,0.15,high,"The claim recites a specific technological improvement to the model itself: a multi-microphone adaptive reverberation filter that is updated iteratively using frequency domain representations, which is a novel signal processing technique rather than a mere application of established machine learning to a new data environment.",557,77,3.12
10757203,0.85,high,"The claim applies established graph-based mapping and probability edge generation techniques to a new data environment (website tracking and user profiling) without disclosing any improvement to the underlying machine learning model architecture, loss function, training procedure, representation, or sampling method.",787,73,2.41
10841328,0.85,high,The claim applies established machine learning techniques (evaluating vulnerabilities based on past history and matching) to a new data environment (container placement in isolated computing spaces) without disclosing any improvement to the machine learning model itself.,583,68,2.11
10783451,0.85,high,"The claim applies established machine learning techniques (unsupervised semantic space determination, supervised classifier training) to a new data environment (data objects from multiple sources, query-based search) without disclosing any improvement to the machine learning models themselves.",732,70,2.19
10565212,0.85,high,"The claim applies established statistical weighting and aggregation techniques to a new data environment (entity ratings) without disclosing any improvement to the underlying machine learning model, as it merely determines age adjustment distance values and weights ratings by reducing them by that distance, which is a conventional method.",713,78,2.95
10535191,0.85,high,"The claim applies established machine learning techniques (automatic boundary determination, visual property modification, and labeling) to a new data environment (3-D images for autonomous vehicle training) without disclosing any improvement to the machine learning model itself, such as a new architecture, loss function, or training procedure.",770,83,2.94
10578040,0.15,high,"The claim recites a specific technological improvement: applying Fischer-Burmeister function, smoothing, and Newton method iterations to solve a constrained optimal control problem for engine control, which is a novel mathematical optimization technique rather than merely applying established machine learning to a new domain.",503,76,3.43
10558516,0.85,high,"The claim applies established machine learning techniques (anomaly detection, signal generation, periodic analysis) to a new data environment (configuring an anomaly detection service) without disclosing any technological improvement to the model itself.",490,67,2.62
10540612,0.85,high,The claim applies established signal decomposition and synthesis techniques to a new data environment (computer system telemetry) without disclosing any improvement to the underlying machine learning model or algorithm.,530,58,1.72
10850964,0.15,high,"The claim recites a specific technological improvement to the filling process itself—using a difference in weight from a prior cycle to modify a threshold in a subsequent cycle—which is a concrete, domain-specific feedback mechanism, not merely applying established ML to a new data environment.",601,77,2.69
10846565,0.85,high,"The claim recites applying a non-parametric model with a kernel function optimized based on labeled training data to calculate distribution distance, which applies established machine learning techniques to a new data environment without disclosing a specific technological improvement to the model itself.",489,72,2.85
10803617,0.85,high,"The claim applies established machine learning models (object detection, context generation) to a new data environment (image orientation correction) without disclosing any technological improvement to the models themselves.",578,59,1.8
10824533,0.85,high,"The claim applies established machine learning techniques (metrics generation, benchmarking, comparison) to a new data environment (service efficiency metric for a service object) without disclosing any technological improvement to the model itself.",446,64,2.09
10878489,0.85,high,The claim applies established image overlay and video processing techniques to a new data environment (reflective surface capture) without disclosing any technological improvement to the underlying models or algorithms.,509,58,2.1
10602224,0.85,high,The claim applies established machine learning techniques (iterative adjustment based on error comparison) to a new data environment (seed panel generation for audience measurement) without disclosing any improvement to the machine learning model itself.,478,65,1.94
10604814,0.85,high,"The claim applies established machine learning techniques (neural network, interpolation, gradient computation, weighted training) to a new data environment (blast furnace HMT prediction) without disclosing any improvement to the model architecture, loss function, training procedure, or representation.",716,75,2.23
10742588,0.85,high,The claim applies established machine learning techniques (textual analysis) to a new data environment (electronic posts lacking media items) without disclosing any improvement to the machine learning model itself.,481,60,1.96
10831811,0.95,high,"The claim applies established machine learning techniques (Bayes network, schema-ontology, relationship strength) to a new data environment (language interpretation for software actions) without disclosing a specific technological improvement to the model itself.",1710,67,3.03
10791067,0.85,high,The claim applies established machine learning techniques (predicting a response based on status and content) to a new data environment (cognitive message response) without disclosing any technological improvement to the model itself.,626,63,3.68
10579745,0.85,high,"The claim applies established modeling and simulation techniques to a new subject area without disclosing any improvement to the underlying machine learning models, as it focuses on populating, generating, and integrating data using a schema and GUI, which are generic computational steps.",707,73,1.79
10762099,0.85,high,"The claim applies established machine learning techniques (pattern matching, transformation rules) to optimize SQL queries without disclosing any improvement to the machine learning model itself, merely using ML to generate intermediate statements and select transformations based on results.",942,68,3.39
10838837,0.95,high,"The claim applies established machine learning techniques (reference models, combination model, prediction) to a new data environment (distributed sensor network in a vehicle) without disclosing any improvement to the machine learning model itself, reciting only generic steps like 'generating a combination reference model' and 'predicting a future state'.",1098,89,2.63
10754935,0.85,high,"The claim applies established machine learning techniques (characteristic models, predictors, scores) to a new data environment (user actions across different device types for access control) without disclosing any technological improvement to the machine learning models themselves.",547,69,1.95
10545524,0.85,high,"The claim applies established techniques (database querying, scanning loads across channels, utilization-based selection) to a new data environment (power supply design) without disclosing any improvement to the underlying machine learning model or algorithm.",579,67,1.94
10614077,0.85,high,"The claim applies established statistical methods (counting messages, computing authority and power values) to a new data environment (social media messages) without disclosing any technological improvement to the underlying machine learning model.",634,63,1.96
10551522,0.85,high,"The claim applies established machine learning concepts like iterative training and dynamic updating to a new data environment (geological formation data) without disclosing any specific technological improvement to the model itself, such as a new architecture or loss function.",508,69,2.11
10626817,0.85,high,"The claim applies established machine learning models (neural network, SVM, random forest, etc.) to a gas turbine combustion system without disclosing any improvement to the model architecture, loss function, training procedure, or representation, and includes features like iterative training and dynamic updating that are incident to the very nature of machine learning.",915,88,2.52
10665343,0.85,high,The claim applies established decision tree and EMR integration techniques to a medical domain without disclosing any improvement to the underlying machine learning model or decision tree algorithm.,616,55,1.78
10574766,0.85,high,"The claim applies established data collection, filtering, and rule-based processing to a new business problem (tracking online/offline shopping behavior) without disclosing any technological improvement to the underlying machine learning models or algorithms.",710,67,1.91
10803157,0.85,high,"The claim applies established machine learning techniques (gesture matching, animation parameter translation) to a new data environment (facial gesture authentication) without disclosing any technological improvement to the model itself.",520,62,1.75
10686750,0.85,high,"The claim applies established machine learning techniques (parsing, translating, transliterating, generating combinations) to a new data environment (domain name suggestion) without disclosing any technological improvement to the underlying models.",651,65,2.03
10609128,0.85,high,The claim applies established machine learning techniques (weight-based selection) to a new data environment (cloud service management) without disclosing any improvement to the machine learning model itself.,591,58,1.98
10819258,0.1,high,"The claim recites a specific circuit and microcontroller configuration for starting a U-shape single phase synchronous permanent magnetic motor using back-EMF estimation and integration, which is a technological improvement to motor control rather than applying established machine learning to a new data environment.",530,75,2.18
10575197,0.85,high,"The claim applies an artificial intelligence technique to process a report and identify an issue, without disclosing any improvement to the AI model itself, merely using it in a new data environment (voice communication sessions).",616,65,1.98
10841236,0.85,high,The claim applies established machine learning techniques (prediction model with weighted parameters from historical data) to a new data environment (job scheduling across computing clusters) without disclosing any improvement to the model itself.,690,64,2.58
10609047,0.95,high,"The claim recites calculating probabilities and comparing to a threshold, which are established statistical methods applied to a new data environment (messages) without disclosing any improvement to the underlying model or algorithm.",997,62,1.98
10692484,0.25,medium,"The claim recites a specific multi-task learning architecture with a conditioning model that configures hidden layers for two distinct tasks (minimizing difference and maximizing perceived quality), and discarding one section after training, which goes beyond merely applying established ML to a new domain.",587,77,1.96
10692496,0.85,high,"The claim applies a model trained using watermarked and non-watermarked samples to detect audio watermarks, which is an established machine learning technique applied to a new data environment (audio watermark detection) without disclosing any improvement to the model itself.",561,72,2.03
10650432,0.85,high,The claim applies established machine learning techniques (neural network training) to a new data environment (user-item interaction events in an electronic catalog) without disclosing any technological improvement to the model itself.,701,63,2.14
10664664,0.85,high,"The claim applies established machine learning techniques (n-gram analysis, scoring, and augmenting training data or overriding outputs) to a new data environment (machine translation with user feedback) without disclosing any improvement to the machine learning model itself.",634,72,2.24
10872103,0.85,high,The claim applies established clustering and relevance optimization techniques to a storage system data environment without disclosing any improvement to the machine learning models themselves.,498,51,1.86
10778522,0.85,high,"The claim applies established machine learning techniques (black box optimization, performance comparison) to a new data environment (network stack configuration based on operational context) without disclosing any technological improvement to the machine learning model itself.",647,66,2.09
10546316,0.85,high,"The claim applies established machine learning techniques (feature extraction, grouping, tagging, scoring) to a new data environment (promotion option structures) without disclosing a specific technological improvement to the model itself.",1199,64,2.26
10818028,0.85,high,"The claim applies established machine learning techniques (training a classifier by minimizing a loss function) to a new data environment (monocular image data with geometric context and occlusion zones) without disclosing a specific technological improvement to the model itself, such as a new architecture, loss function, or training procedure.",609,83,2.6
10860896,0.85,high,"The claim applies established machine learning techniques (multi-scale image pyramid, feature pooling, classification model) to a new data environment (image data from cameras) without disclosing any technological improvement to the model itself.",572,65,2.0
10540363,0.85,high,"The claim applies established data processing and estimation techniques (filtering, aggregation, performance metadata) to a business intelligence context without disclosing any improvement to the underlying machine learning models or algorithms.",755,61,1.84
10830091,0.85,high,The claim applies established fuzzy reasoning rules to a new data environment (gas turbine engine lubrication system and burner) without disclosing any improvement to the fuzzy reasoning model itself.,601,57,1.64
10748064,0.1,high,"The claim recites a specific hardware architecture for an ANN with resistive processing units and a weight update operation using voltage pulses from two different neuron layers, which is a technological improvement to the model itself rather than applying established ML to a new data environment.",535,73,2.29
10635703,0.85,high,"The claim applies established clustering algorithms to documents with time points and uses human feedback for iterative refinement, without disclosing any improvement to the machine learning model itself.",565,55,2.14
10585780,0.85,high,The claim applies established machine learning techniques (training a model to distinguish buggy from bug-free code) to a new data environment (historical bug dataset) without disclosing any improvement to the machine learning model itself.,522,66,2.29
10848090,0.85,high,"The claim applies an artificial intelligence algorithm to determine a current command signal based on testing data and motor data, without disclosing any specific improvement to the machine learning model itself, merely applying established techniques to a motor control environment.",578,68,2.95
10572743,0.85,high,"The claim applies established machine learning techniques (cascade of weak decision trees) to a new data environment (road marking detection) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",727,71,2.02
10789692,0.1,high,"The claim recites a specific mathematical technique (Jacobian matrix, principal characteristic vector) applied to image processing, which is a technological improvement to the model itself rather than merely applying established ML to a new domain.",467,66,1.85
10713625,0.85,high,The claim applies established machine learning techniques (calculating probabilities) to a new data environment (object reuse platform) without disclosing any technological improvement to the model itself.,559,57,1.62
10753181,0.85,high,"The claim applies established regression and type-curve methods to a new data environment (fracturing stages) without disclosing any improvement to the machine learning model itself, as it uses standard spreadsheet regression and equation fitting.",1004,67,2.28
10599649,0.85,high,The claim applies established machine learning techniques (dynamic weighting based on volatility) to a new data environment (database components for cost prediction) without disclosing a specific technological improvement to the model itself.,575,62,2.09
10546023,0.85,high,"The claim applies established machine learning techniques (generating embeddings, comparing similarity scores) to a new data environment (assistant interaction data and command bundles) without disclosing any technological improvement to the machine learning model itself.",658,67,2.25
10540267,0.85,high,The claim applies established machine learning techniques (clustering algorithm) to a new data environment (customer usage data for test case creation) without disclosing any improvement to the clustering algorithm itself.,586,61,1.74
10607148,0.85,high,"The claim applies established machine learning techniques (voiceprint comparison and probability scoring) to a new data environment (social network audio identification) without disclosing any improvement to the underlying model architecture, loss function, training procedure, representation, or sampling method.",545,73,1.87
10671812,0.85,high,"The claim applies established machine learning techniques (embedding vectors, nearest neighbor search, text cloud, training a text classifier) to a new data environment (text samples and scoring) without disclosing any improvement to the machine learning model itself.",590,71,1.9
10601990,0.85,high,The claim applies established machine learning techniques (adjusting a stored parameter based on feedback) to a new data environment (networked contact center with multiple tenants) without disclosing any improvement to the machine learning model itself.,589,67,1.95
10607394,0.85,high,"The claim applies established volumetric reconstruction and confidence field techniques to a new data environment (real-world capture space with multiple capture devices) without disclosing any improvement to the underlying machine learning model, architecture, or training procedure.",554,67,2.32
10803385,0.85,high,"The claim applies a trained artificial neural network to sense battery parameters and control charging/discharging, which is an established machine learning technique applied to a new data environment (battery management) without disclosing any improvement to the neural network model itself.",562,72,1.82
10867098,0.85,high,"The claim applies established machine learning techniques (classifying operations, iterative training/hardware modification) to a new data environment (ESL modeling for semiconductor design) without disclosing any improvement to the machine learning model itself.",647,68,2.05
10674563,0.85,high,"The claim applies established machine learning techniques (classifying, analyzing, generating intelligent responses) to a new data environment (mobile text messages with user database of calendar, GPS, motion, microphone, sensor data) without disclosing any technological improvement to the machine learning model itself.",512,78,2.11
10733457,0.85,high,The claim applies established machine learning techniques (trained action prediction model based on conditional probability) to a new data environment (video surveillance) without disclosing any technological improvement to the model itself.,657,62,2.04
10685020,0.85,high,"The claim applies established machine learning techniques (selectivity check, cost check, inference region adjustment) to a new data environment (database query optimization) without disclosing a specific technological improvement to the model itself.",691,65,1.9
10545989,0.85,high,The claim applies established data replication and subscription techniques to a gaming environment without disclosing any technological improvement to the underlying machine learning models or data processing methods.,659,54,1.59
10755819,0.85,high,The claim applies established blockchain and digital signature techniques to a healthcare regime optimization environment without disclosing any technological improvement to the underlying blockchain model or machine learning components.,788,55,1.7
10878192,0.85,high,The claim applies established graph-based relationship modeling to a new data environment (user events and content items) without disclosing any technological improvement to the underlying machine learning or graph construction models.,512,60,1.74
10552535,0.85,high,The claim applies established OCR and GUI techniques to a new data environment (physical work digitization) without disclosing any technological improvement to the underlying machine learning models.,594,56,2.12
10535276,0.85,high,"The claim applies established machine learning (a navigation model trained through cloud-based sharing) to a new data environment (airport runway, taxiway, gate data) without disclosing any technological improvement to the model itself, such as a new architecture or training procedure.",579,76,2.2
10770073,0.85,high,The claim applies established machine learning techniques (likelihood scoring based on gaze direction) to a new data environment (virtual assistant response determination) without disclosing any improvement to the machine learning model itself.,585,63,2.74
10664718,0.85,high,"The claim applies established neural network style transfer techniques to a new data environment (multi-resolution images with device performance parameters) without disclosing any improvement to the neural network architecture, loss function, training procedure, representation, or sampling method.",590,70,2.03
10713143,0.85,high,"The claim applies established machine learning techniques (iterative training, dynamic updating, model selection based on performance metrics) to a new data environment (log projection) without disclosing any improvement to the machine learning models themselves, such as a new architecture, loss function, or training procedure.",785,77,2.83
10817519,0.85,high,The claim applies established machine learning techniques (stage prediction model generated through training based on user query logs) to a new data environment (determining content based on query terms and location data across session stages) without disclosing any improvement to the machine learning model itself.,651,76,2.21
10776688,0.85,high,"The claim applies established machine learning (a flow interpolation neural network model) to a new data environment (optical flow data for frame interpolation) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",535,73,2.32
10581886,0.85,high,The claim applies established machine learning techniques (profile-based anomaly detection with hierarchical profiles and memory limits) to a new data environment (log file analysis) without disclosing any technological improvement to the model itself.,590,64,1.9
10977441,0.85,high,"The claim applies established machine learning techniques (clustering, hybrid ML algorithms) to a new data environment (address normalization and sorting zone generation) without disclosing any technological improvement to the machine learning models themselves.",661,65,1.92
10936678,0.85,high,The claim applies established machine learning techniques (semantic distance and orthogonality functions) to a new data environment (search-term disambiguation) without disclosing a specific technological improvement to the model itself.,610,64,1.77
11100311,0.85,high,"The claim applies established machine learning techniques (object function, probability boundary) to image processing without disclosing any specific technological improvement to the model itself, such as a new architecture or training procedure.",532,62,2.11
11055139,0.85,high,"The claim applies established machine learning techniques (runtime metrics, gain/cost computation, synchronization cost) to a new data environment (accelerator allocation for deep learning jobs) without disclosing a specific technological improvement to the machine learning model itself.",584,71,1.91
11012574,0.85,high,The claim applies established machine learning techniques (attention state analysis) to a new data environment (notification delivery) without disclosing any technological improvement to the model itself.,486,56,1.79
10909972,0.85,high,"The claim applies established machine learning techniques (ASR, NLU, bag-of-words, intent detection) to a new data environment (voice audio with dynamic vocabulary) without disclosing any improvement to the underlying models themselves.",604,69,2.44
10944644,0.85,high,"The claim applies established machine learning techniques (predictive model training based on sensor data) to a new data environment (edge network with ambient sensor data) without disclosing any specific technological improvement to the model itself, such as a new architecture, loss function, or training procedure.",599,79,2.58
11100294,0.85,high,"The claim applies established machine learning techniques (natural language understanding, sentiment analysis, model construction) to a new data environment (social media content) and business problem (forecasting dialogue trajectories and applying remedial actions) without disclosing any technological improvement to the model itself, such as a new architecture, loss function, or training procedure.",604,89,2.78
10986228,0.85,high,"The claim applies established machine learning techniques (semantic model, low pass filter) to a new data environment (monitoring emotional state of a communication) without disclosing any improvement to the model itself.",571,64,1.87
11106949,0.85,high,"The claim applies established machine learning techniques (object detection, feature extraction, movement tracking) to a new data environment (video frames) without disclosing any technological improvement to the underlying models.",529,61,1.96
10999122,0.85,high,"The claim applies established machine learning techniques (propagating KPIs through a logical network) to a new data environment (computer performance anomaly detection) without disclosing any technological improvement to the model itself, as it merely describes entering, executing, and processing KPIs through nodes and edges.",886,81,2.18
11042545,0.85,high,"The claim applies established machine learning techniques (concept-mapping functions, compatibility indices, weighted averaging) to a new data environment (qualitative search terms on data items) without disclosing any improvement to the machine learning model itself.",678,70,2.0
10965566,0.95,high,"The claim applies established machine learning techniques (training a cloud service uptime model, dynamic polling, caching optimization) to a new data environment (cloud service uptime detection) without disclosing any specific technological improvement to the model itself, such as a new architecture, loss function, or training procedure.",669,83,2.63
11146597,0.85,high,"The claim applies established machine learning techniques (e.g., clustering, prediction inference) to a new data environment (IoT media filtering based on user attributes) without disclosing any specific technological improvement to the machine learning models themselves.",803,68,2.0
11170031,0.85,high,The claim applies established named entity resolution and semantic relationship identification to a new data environment (mutant gene entities from unstructured text) without disclosing any improvement to the underlying machine learning models.,623,61,2.47
10892761,0.0,high,"The claim recites a specific technological improvement to a quantum logic gate, including an XOR-enforcing Josephson junction and a comparator, which are structural and functional details of the model itself, not merely applying established ML to a new data environment.",494,72,2.38
10924661,0.85,high,"The claim applies established machine learning techniques (generating popularity scores, weighting based on context differences, aggregating parameters) to a new data environment (camera device context and prior images) without disclosing any improvement to the machine learning model itself.",592,73,2.22
11163707,0.15,high,"The claim recites a specific memory architecture (partitioned scratchpad and storage class memory) and a parallel compute cycle for hierarchical levels, which is a technological improvement to the model's hardware implementation rather than merely applying established ML to a new domain.",631,73,2.73
11107182,0.85,high,"The claim recites translating a graphical representation into an AI planning problem with weighted predicates and actions, which applies established machine learning techniques to a new data environment (graphical representation) without disclosing a specific technological improvement to the model itself.",443,71,2.42
10891309,0.85,high,The claim applies established hashing and duplication detection techniques to an in-memory data grid (IMDG) environment without disclosing any improvement to the underlying machine learning model or algorithm.,724,60,2.15
11003672,0.85,high,"The claim applies established machine learning techniques (crowd-sourced ranking models, intra-domain and inter-domain models) to a new data environment (on-device sensitive data) without disclosing any technological improvement to the models themselves.",676,69,1.75
10937058,0.95,high,"The claim applies established machine learning techniques (Gaussian Process Model, Thompson sampling, reinforcement learning) to the business problem of keyword bidding without disclosing any technological improvement to the models themselves.",871,61,2.29
10900341,0.85,high,The claim applies established machine learning techniques (similarity metrics like box plot and histogram statistics) to a new data environment (borehole time series data) without disclosing any improvement to the machine learning model itself.,478,66,2.02
10922716,0.85,high,The claim applies established machine learning techniques (tuple-combination scoring) to a new data environment (augmented reality scenes) without disclosing any improvement to the machine learning model itself.,572,61,2.18
11082529,0.85,high,"The claim applies established machine learning to generate action recommendations for service providers based on historical data and current location, without disclosing any improvement to the machine learning model itself.",583,57,2.05
11113689,0.95,high,"The claim applies established machine learning techniques (training models on historical data, comparing features) to a new data environment (receipt data for policy enforcement) without disclosing any improvement to the machine learning model itself.",717,66,1.85
10942914,0.85,high,The claim recites 'training a single codebook' and 'employing the trained codebook to encode' which applies established machine learning (codebook generation) to a new data environment (digital assets with common content but different bitrate/resolution) without disclosing any improvement to the codebook model itself.,507,86,2.32
11147632,0.85,high,"The claim applies a 'recalled machine learning object identification process having at least one kernel' to evaluate read information from an instrument, which is an established ML technique applied to a new data environment (instrument identification) without disclosing any improvement to the machine learning model itself.",469,78,2.51
11196866,0.85,high,"The claim applies established machine learning techniques (e.g., identifying context, aggregating information, choosing routing options) to a contact center environment without disclosing any specific technological improvement to the machine learning model itself.",553,65,2.48
11169854,0.85,high,"The claim applies established machine learning techniques (predicting node metrics, computing eligibility values) to a new data environment (software-defined nodes in a cluster) without disclosing any improvement to the machine learning model itself.",566,66,2.89
11200459,0.15,high,"The claim recites a specific technological improvement to the model itself: factoring a convolutional neural network space into classification and reconstruction spaces and performing deep correlation alignment to match distributions, which goes beyond applying established ML to a new data environment.",547,69,2.77
11170299,0.85,high,"The claim applies a deployed neural network to compute a depth map from image data, which is an established machine learning technique applied to a new data environment (autonomous driving) without disclosing any improvement to the neural network model itself.",486,70,1.81
11039907,0.85,high,The claim applies established machine learning techniques (clustering) to a new data environment (oral cleaning device orientations) without disclosing any improvement to the clustering model itself.,533,57,1.59
10884981,0.85,high,"The claim applies established techniques (OCR, NLP, clustering) to a new data environment (unsearchable formats) without disclosing any improvement to the machine learning models themselves.",655,59,2.57
11163928,0.85,high,"The claim applies established optimization techniques (minimizing quantum resources, placing resources based on frequency/order/connectivity) to a new data environment (quantum circuit simulation for chemical entities) without disclosing a specific technological improvement to the machine learning model itself.",555,76,2.4
10944687,0.85,high,The claim applies established clustering and optimization techniques to a network resource allocation data environment without disclosing any improvement to the machine learning model itself.,523,51,1.81
11036989,0.85,high,"The claim applies established machine learning techniques (detecting skeletal joints, filtering using video feed) to a new data environment (monocular images of a user's body) without disclosing any technological improvement to the machine learning model itself.",518,70,1.78
11126711,0.85,high,"The claim applies established machine learning techniques (quantitative measurement, indexing, and visualization) to a new data environment (log source evaluation for security incidents) without disclosing any technological improvement to the model itself, as it merely defines variables and instructions for generating a log quality index.",757,79,1.99
11087420,0.85,high,"The claim applies established machine learning techniques (e.g., processing sensor data, determining energy usage, and providing recommendations) to a new data environment (energy efficiency monitoring) without disclosing any technological improvement to the machine learning model itself.",989,70,1.82
11205123,0.35,medium,"The claim recites a specific training sequence (recurrent neural network training prior to self-attention based training) and an end-to-end integrated attention training framework, which may constitute a technological improvement to the model itself, but the application to medical images and disease diagnosis suggests a domain-specific application.",640,82,2.11
11004141,0.85,high,"The claim applies established machine learning techniques (e.g., determining a recommendation based on proximity and quality of service) to a new data environment (order processing and location recommendation) without disclosing any technological improvement to the machine learning model itself.",710,71,2.66
11010302,0.85,high,"The claim applies established machine learning techniques (neural caching, accuracy comparison, switching between default and custom systems) to a new data environment (image capture) without disclosing any improvement to the machine learning model itself, such as a new architecture or training procedure.",546,76,2.77
10936367,0.85,high,"The claim applies established machine learning techniques (e.g., determining dependencies, impacts, and ranking) to a new data environment (job scheduling) without disclosing any technological improvement to the model itself, such as a new architecture or training procedure.",519,72,3.45
11003997,0.85,high,"The claim applies established machine learning techniques (generating positive/negative samples, training a lookalike model, computing social graph features) to a new data environment (lookalike audience generation) without disclosing any improvement to the machine learning model itself.",622,75,2.33
11106562,0.85,high,"The claim applies established machine learning techniques (feature extraction, similarity computation) to a new data environment (task workflow metrics) without disclosing any improvement to the machine learning model itself.",544,60,2.27
11107014,0.85,high,"The claim applies established machine learning techniques (clustering via DTW, iterative model selection with error thresholds) to a new data environment (millions of time series from multiple domains) without disclosing any improvement to the underlying models or algorithms.",809,72,1.96
10984179,0.85,high,"The claim applies a trained data model to generate a motion animation sequence for a data object in a digital canvas, which is an established machine learning technique applied to a new data environment (productivity service) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",622,86,2.36
10976471,0.85,high,"The claim applies established machine learning techniques (analog pairing, dynamic weighting, bias correction) to a new data environment (air quality forecasting) without disclosing any improvement to the underlying model architecture, loss function, training procedure, representation, or sampling method.",656,75,2.26
11127402,0.1,high,"The claim recites specific technological components (visual information flow creation tool, voice skill interface, script interfacing, account linking) that are not merely applying established machine learning to a new data environment, but rather describe a particular system architecture and integration method.",467,74,2.77
11048762,0.85,high,"The claim applies established machine learning techniques (automated document feature extraction, model updating, staging environment) to a new data environment (document feature extraction) without disclosing any technological improvement to the model itself, such as a new architecture or training procedure.",656,74,2.81
11205066,0.85,high,"The claim applies established machine learning techniques (inverse kinematics, interpolation based on similarity) to a new data environment (pose recognition from images) without disclosing a specific technological improvement to the model itself, as it merely uses a three-dimensional skeleton model and adjusts interpolation ratios based on similarity.",611,81,2.27
11061954,0.85,high,"The claim applies established machine learning techniques (word embeddings, training on context-response pairs, similarity scoring) to a new data environment (unclassified conversation data from an interactive agent) without disclosing any improvement to the machine learning model itself.",708,71,2.14
11154267,0.1,high,"The claim recites a specific technological improvement to the image reconstruction process itself (generating a mask from a two-dimensional orthogonal projection image based on verified non-anatomic pixel coordinates and compressing pixel values in isolated regions), which is a concrete technical solution rather than merely applying established machine learning to a new data environment.",501,86,2.59
11036810,0.85,high,"The claim applies established machine learning concepts (influence scoring, citation graph, ranking) to a new data environment (web search for opinions) without disclosing any technological improvement to the underlying models.",732,63,2.97
10963781,0.85,high,"The claim applies a classification network to predict genre and mood combinations from audio segments, which is an established machine learning technique applied to a new data environment (audio track segmentation and linking) without disclosing any improvement to the model architecture, loss function, training procedure, representation, or sampling method.",593,82,3.7
10951764,0.85,high,"The claim applies established machine learning techniques (intent determination, routing, monitoring, script creation) to a new data environment (user communication routing) without disclosing any improvement to the machine learning model itself.",507,65,1.93
